id,text,vposMs,time,score,postedAt,nicoruCount,movie id,check date
1081985140755906560,マナー的には正しい,1120830,18分40秒,0,2023-03-06T02:02:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081985590980812800,やっぱりゼンラニウムは作中でも数少ないマトモなキャラなのよ,399520,06分39秒,0,2023-03-06T02:04:27+09:00,1,so41866051,2023-03-06 11:12:12.960797
1081985740767850496,マリアさんにぱふぱふされたい,424760,07分04秒,0,2023-03-06T02:05:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081986224069074944,すき,467320,07分47秒,0,2023-03-06T02:06:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081986824613687296,ここのサギョウくんの書いた内容覚えて次の話をご覧くださいwww,695000,11分35秒,-1650,2023-03-06T02:09:21+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081987264516497408,シンヨコ窓外放擲事件,950460,15分50秒,0,2023-03-06T02:11:06+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081987362621276160,・・・・・？？？,1225350,20分25秒,0,2023-03-06T02:11:29+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081987398839107584,おかしくなっている・・,1234030,20分34秒,0,2023-03-06T02:11:38+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081987516963328000,それはそれとして,1262130,21分02秒,0,2023-03-06T02:12:06+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081987819825631232,勝者の笑みwww,840130,14分00秒,-1650,2023-03-06T02:13:18+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081988460300021760,ここの歩き方ゼロさま,963050,16分03秒,-1650,2023-03-06T02:15:51+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081988828899696640,実際金持ち家系だしな,1315260,21分55秒,0,2023-03-06T02:17:19+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081989089441374208,さりげなくさっきの話のサギョウくんの筆談内容とリンク,1085000,18分05秒,-1650,2023-03-06T02:18:21+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081989297940234240,ください,1132840,18分52秒,-1650,2023-03-06T02:19:11+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081989626744295424,能力は最高クラスなのだがいかんせん方向性がwww,1276470,21分16秒,-1650,2023-03-06T02:20:29+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081989767643578368,グワーッ！2期最終回で流れる1期OP曲！！！,55610,55秒,0,2023-03-06T02:21:03+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081989809909608448,次回予告www,1293350,21分33秒,-1650,2023-03-06T02:21:13+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081990009592061952,那須野サブレ(140円/枚),81960,01分21秒,0,2023-03-06T02:22:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081993102782205952,新横浜の中高年女性の性欲の強さよｗｗ,734330,12分14秒,0,2023-03-06T02:34:18+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081993159925350400,ウォシュレットwww,171130,02分51秒,-121,2023-03-06T02:34:31+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081993424799801344,W井上,808710,13分28秒,0,2023-03-06T02:35:34+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081994553860411392,マリアさんすげーなｗｗｗ,286560,04分46秒,0,2023-03-06T02:40:04+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081994658508234752,???『お母さんは俺が護る！！』,509000,08分29秒,-121,2023-03-06T02:40:29+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081995455375622144,観覧車,285660,04分45秒,-2400,2023-03-06T02:43:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081995635722412032,東京都内と新横浜の移動は在来線だと不便だし……,1317000,21分57秒,0,2023-03-06T02:44:22+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081995819139313664,ロナルドは居住部屋のソファベッドで寝てるよ,102220,01分42秒,0,2023-03-06T02:45:05+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081995957274480640,お母さん本当かわいいなw,805040,13分25秒,-121,2023-03-06T02:45:38+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081996746541801472,ショットさんの「治る？」って自分も好きだったわｗ,230070,03分50秒,0,2023-03-06T02:48:46+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081997171919708160,無敵やん,1088830,18分08秒,-121,2023-03-06T02:50:28+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081997555887325184,ロナルドアホなのに文才あるの不思議よな笑,865080,14分25秒,0,2023-03-06T02:51:59+09:00,1,so41866051,2023-03-06 11:12:12.960797
1081997851376062464,着こなす…？,1244280,20分44秒,-121,2023-03-06T02:53:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081997958037200896,サテツの事は愚物と呼ばないんだなヨモツザカ,454320,07分34秒,0,2023-03-06T02:53:35+09:00,1,so41866051,2023-03-06 11:12:12.960797
1081997975204466688,やっぱすげぇよ…ミカは,1262620,21分02秒,-121,2023-03-06T02:53:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081998259032965120,あけみさんは昼間寝ないのか？昼夜逆転？,480580,08分00秒,0,2023-03-06T02:54:47+09:00,0,so41866051,2023-03-06 11:12:12.960797
1081998565393416192,性癖だからねこれ・・・,841200,14分01秒,0,2023-03-06T02:56:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082001740234002432,家賃8000円以上の働きは確実にしてると断言できる,938110,15分38秒,0,2023-03-06T03:08:37+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082002202408562688,開始早々もうひどくて草,3480,03秒,0,2023-03-06T03:10:27+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082003024462852096,どんな攻撃も1回だけ防ぐことが出来る！　なお盾（ドラルク）は死ぬ,17590,17秒,0,2023-03-06T03:13:43+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082003524566405120,突然のケツ,2970,02秒,0,2023-03-06T03:15:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082003571634941952,グワーッ！百合に挟まる女の子は合法！,57130,57秒,0,2023-03-06T03:15:54+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082003783656984576,原作だと「ロナルドさんの退治の時何を」って言ってるんだがなぁ,926400,15分26秒,0,2023-03-06T03:16:44+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004351133777920,結局素材がいいとね,1095020,18分15秒,0,2023-03-06T03:18:59+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004421128253440,おしりきれい,173210,02分53秒,0,2023-03-06T03:19:16+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004636463878144,大丈夫とは？,215570,03分35秒,0,2023-03-06T03:20:08+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004657078874112,たしかに,113540,01分53秒,0,2023-03-06T03:20:12+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004706441670656,きゅうけつきならたいじのしかたはかならずあるはず！！！,276720,04分36秒,0,2023-03-06T03:20:24+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082004781263802368,被害の種類が変わっただけだゾ,217960,03分37秒,0,2023-03-06T03:20:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005115134619648,だめかも,218890,03分38秒,0,2023-03-06T03:22:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005272563609600,姐さん流石っす！,278710,04分38秒,0,2023-03-06T03:22:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005313793626112,出クレしん,3550,03秒,0,2023-03-06T03:22:49+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005364003614720,小？,6210,06秒,0,2023-03-06T03:23:01+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005438200840192,ひょっこりドラルクすき,9300,09秒,0,2023-03-06T03:23:19+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005595281768448,ヨシ！わたしは家で待機しているぞ！,12940,12秒,0,2023-03-06T03:23:56+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005677498482688,わー仲良しｗ,17040,17秒,0,2023-03-06T03:24:16+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082005824680849408,散るヒゲ,47270,47秒,0,2023-03-06T03:24:51+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006009452531712,あっ,363890,06分03秒,0,2023-03-06T03:25:35+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006576228732928,何気に尻と足に筋肉ついてんのが癪に障るわ,128910,02分08秒,0,2023-03-06T03:27:50+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006667043889152,溶鉱炉に沈みそうなサブタイ,462630,07分42秒,0,2023-03-06T03:28:12+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006711100870656,中高生か,586050,09分46秒,0,2023-03-06T03:28:22+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006782693457920,きくかﾝナ！の言い方良き,136120,02分16秒,0,2023-03-06T03:28:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006825701814272,ほんと顔いいなお前,1185040,19分45秒,-1200,2023-03-06T03:28:49+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082006910711918592,いい声で最低なこと口走っとる,765690,12分45秒,0,2023-03-06T03:29:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007067562147840,まじの危険人物で草,515280,08分35秒,0,2023-03-06T03:29:47+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007382424371200,声優さんたち全員何言ってるかわかってないだろう,159020,02分39秒,0,2023-03-06T03:31:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007435914330112,あ,163860,02分43秒,0,2023-03-06T03:31:15+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007473532989440,ジャンプの住人来たな,874940,14分34秒,0,2023-03-06T03:31:24+09:00,1,so41866051,2023-03-06 11:12:12.960797
1082007526586818560,あー虹だーｗ,172570,02分52秒,0,2023-03-06T03:31:37+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007611819208704,春が近いからな,176990,02分56秒,0,2023-03-06T03:31:57+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007706291679232,半田家を母子家庭と思ってる人がいるみたいだから半田父出して,1364770,22分44秒,0,2023-03-06T03:32:19+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007876442013696,大丈夫、アルスではいい悪役してるから安心して,192980,03分12秒,0,2023-03-06T03:33:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082007917479088128,ﾊﾅｶﾞｻｲﾀﾖｰ,194720,03分14秒,0,2023-03-06T03:33:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008046172946432,売れてるなー,864800,14分24秒,0,2023-03-06T03:33:40+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008170567684096,明夫から飲まされたい,207940,03分27秒,0,2023-03-06T03:34:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008403452121088,明夫さん何が大丈夫なのか説明してください,218130,03分38秒,0,2023-03-06T03:35:06+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008511296061440,ノリツッコミ,223430,03分43秒,0,2023-03-06T03:35:31+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008882999578624,女性仕様いいな,276300,04分36秒,0,2023-03-06T03:37:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082008930294444032,男前だ,279210,04分39秒,0,2023-03-06T03:37:11+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009104840491008,田丸さんから聞いたことない声だｗ,282860,04分42秒,0,2023-03-06T03:37:53+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009182141427712,ヌーヌートレイン回収,288700,04分48秒,0,2023-03-06T03:38:11+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009321065185280,グワーッ！巨乳と貧乳の乳合わせが一番好き！,658360,10分58秒,0,2023-03-06T03:38:44+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009400777924608,ショットとマリア夫婦みたいになってんなｗ,317590,05分17秒,0,2023-03-06T03:39:03+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009539395465216,おいお前らのY談はそんなものじゃねえだろ！,662000,11分02秒,0,2023-03-06T03:39:36+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009701966766080,"🍑
🦵🏻",1700,01秒,0,2023-03-06T03:40:15+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009720413286400,ショットオオオオオオオオオ,363570,06分03秒,0,2023-03-06T03:40:20+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009781981487104,やったか！？,372400,06分12秒,0,2023-03-06T03:40:34+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082009953507504128,森へかえろう？,399460,06分39秒,0,2023-03-06T03:41:15+09:00,1,so41866051,2023-03-06 11:12:12.960797
1082010066606989312,あいつすぐ帰るな,1325020,22分05秒,0,2023-03-06T03:41:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010110567481344,ひと皮（意味深）,419650,06分59秒,0,2023-03-06T03:41:53+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010142859407360,あらすじがもう狂ってて草,1430,01秒,0,2023-03-06T03:42:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010149859713024,緊縛ってことはさっさと捕縛しろってことかな？ｗ,694610,11分34秒,0,2023-03-06T03:42:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010153001197568,W井上御対面の瞬間でもあったｗ,515320,08分35秒,0,2023-03-06T03:42:03+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010292298194944,子安をぐへへ,446120,07分26秒,0,2023-03-06T03:42:36+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010634373066752,流れ変わったな,488150,08分08秒,0,2023-03-06T03:43:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010922630840320,おい催眠解いていけよ,825190,13分45秒,0,2023-03-06T03:45:06+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010924279218176,明美さんの貞操の危機だ,504190,08分24秒,0,2023-03-06T03:45:07+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082010950367817728,"⚫⚫⚫
⚫⚫⚫",215220,03分35秒,0,2023-03-06T03:45:13+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011103317241856,初なY談だねぇ…（ﾆﾁｬｧ,841470,14分01秒,0,2023-03-06T03:45:49+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011119624716288,"🌸
🦵🏻",223540,03分43秒,0,2023-03-06T03:45:53+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011158141026304,Y（ゆざわ）,514420,08分34秒,0,2023-03-06T03:46:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011301015777280,中の人の出演はまずいですよ！,517200,08分37秒,0,2023-03-06T03:46:36+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011418963800064,説明助かる,528160,08分48秒,0,2023-03-06T03:47:05+09:00,1,so41866051,2023-03-06 11:12:12.960797
1082011659523903488,ｔｎは元気だろ,546120,09分06秒,0,2023-03-06T03:48:02+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011691971092480,ん？,884560,14分44秒,0,2023-03-06T03:48:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082011900130127872,半田君くわしいんだねｗ,584590,09分44秒,0,2023-03-06T03:48:59+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012197497982976,ほほえましい,617370,10分17秒,0,2023-03-06T03:50:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012254393708544,"🧒🏻
🌸",385460,06分25秒,0,2023-03-06T03:50:24+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012493049536512,間違いなく万能薬の一つなんだけどなあ,215290,03分35秒,0,2023-03-06T03:51:21+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012697064751104,わかった,235710,03分55秒,0,2023-03-06T03:52:09+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012952950784000,ああーーーーーーーっwwwwww,277200,04分37秒,0,2023-03-06T03:53:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012984949145600,"👨🏻‍🦳👨👩
🌸🌸🌸",423260,07分03秒,0,2023-03-06T03:53:18+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082012990749904896,イケメンが普段見せない隙とか普通に萌えポイントですねぇ！,1073010,17分53秒,0,2023-03-06T03:53:19+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013072253575168,サギョウは年上にモテるんだなー,734140,12分14秒,0,2023-03-06T03:53:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013186758094848,つわり？,757920,12分37秒,0,2023-03-06T03:54:06+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013272267386880,催眠が強力すぎる,696860,11分36秒,0,2023-03-06T03:54:26+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013447052333056,え、しゅき・・・,807620,13分27秒,0,2023-03-06T03:55:08+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013590564638720,汚ないナウシカそれすぎるwwww,405160,06分45秒,0,2023-03-06T03:55:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013716209233920,気づいてしまったか…,1159520,19分19秒,0,2023-03-06T03:56:12+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013831267446784,うわでた,1179050,19分39秒,0,2023-03-06T03:56:40+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013845704192000,これは討伐せねばならぬ……,770400,12分50秒,0,2023-03-06T03:56:43+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013906311909376,🧒🏻👉🏻,538150,08分58秒,0,2023-03-06T03:56:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082013930060017664,お前だったのか…,1180840,19分40秒,0,2023-03-06T03:57:03+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014018404700160,半田ァ！！！！！,460990,07分40秒,0,2023-03-06T03:57:24+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014088319533056,ママタイツくれ,547440,09分07秒,0,2023-03-06T03:57:41+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014109429465088,ジョン今回まったくしゃべらんな,904220,15分04秒,0,2023-03-06T03:57:46+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014203922944000,ｼｬﾍﾞｯﾀ！,914800,15分14秒,0,2023-03-06T03:58:09+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014274789855232,ちゅばちゅば,913020,15分13秒,0,2023-03-06T03:58:25+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014324622368768,ユザワww,520870,08分40秒,0,2023-03-06T03:58:37+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014362425630720,ここではたらかせてください！,920040,15分20秒,0,2023-03-06T03:58:46+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014523176632320,あぁ〜〜〜〜wwwww,546140,09分06秒,0,2023-03-06T03:59:25+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014576641335296,はい。,1313310,21分53秒,0,2023-03-06T03:59:37+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014620094365696,中の人ね……ww,552180,09分12秒,0,2023-03-06T03:59:48+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014628881489920,きれいに決まったな,932880,15分32秒,0,2023-03-06T03:59:50+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082014634124316672,👱🏻‍♂️👍🏻,594730,09分54秒,0,2023-03-06T03:59:51+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082015006758866944,お気づきになられましたか？,990430,16分30秒,0,2023-03-06T04:01:20+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082015125579321344,ラブホだな,1001640,16分41秒,0,2023-03-06T04:01:48+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082015445118197760,新八枠かな？,885750,14分45秒,0,2023-03-06T04:03:04+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082015850627665920,ゼンラざんまい,1140540,19分00秒,0,2023-03-06T04:04:41+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082015923377860608,あわあ！！！かわいい！！！,805480,13分25秒,0,2023-03-06T04:04:59+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082016302492553216,これが『性』癖なのでマジのヤバ人なんじゃよな^ ^,850030,14分10秒,0,2023-03-06T04:06:29+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082017430542323712,ぃひい最高好き,1091250,18分11秒,0,2023-03-06T04:10:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082017784713515008,ロナルドくんは本来何着てもモデル並みなのにな,1113200,18分33秒,0,2023-03-06T04:12:22+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082018124867403776,う〜ん汚ないナウシカ2,1154170,19分14秒,0,2023-03-06T04:13:43+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082018184480972800,DIY部のお母さん,477090,07分57秒,0,2023-03-06T04:13:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082018549230292992,もう立派にシンヨコのハンターだよ！！,1226320,20分26秒,0,2023-03-06T04:15:25+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082018895168028672,あれ？自分から着用達成させてる。本懐では……？,1254370,20分54秒,0,2023-03-06T04:16:47+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082019191805997056,それがいい……！,1312930,21分52秒,0,2023-03-06T04:17:58+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082019968800825344,不意打ち卑怯だろｗ,8010,08秒,0,2023-03-06T04:21:03+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082020617705799680,進撃の巨人で見た樹がする,115860,01分55秒,0,2023-03-06T04:23:38+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082021442276577280,マッチポンプかな,214730,03分34秒,0,2023-03-06T04:26:54+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082021916811833344,くそひでぇ絵面ｗ,265590,04分25秒,0,2023-03-06T04:28:47+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082022585186701312,ただし種はケツから出る,357970,05分57秒,0,2023-03-06T04:31:27+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082022588286316544,我が斬艦刀に断てぬもの無し！,110990,01分50秒,0,2023-03-06T04:31:28+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082023532940025856,マジモン不届き者で大草原,514430,08分34秒,0,2023-03-06T04:35:13+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082025340852809728,わ　か　る,695920,11分35秒,0,2023-03-06T04:42:24+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082026036482396160,愛です愛ですよナナチ,734160,12分14秒,0,2023-03-06T04:45:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082026336458989568,うーんこれは害悪,769920,12分49秒,0,2023-03-06T04:46:21+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082026832796143616,うわぁ、ガチマザコンひくわぁ,840840,14分00秒,0,2023-03-06T04:48:20+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082027197306306560,わざわざあの場所に再び行くのか・・・これはもう助からん,863390,14分23秒,0,2023-03-06T04:49:46+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082028288974524416,フクマだったっけ？原因,995450,16分35秒,0,2023-03-06T04:54:07+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082028620580474880,ドラザイル,20680,20秒,0,2023-03-06T04:55:26+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082028652885041152,マブラヴ難民救済,1009900,16分49秒,0,2023-03-06T04:55:33+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082028747269447680,ヒナイチかわいい,25540,25秒,0,2023-03-06T04:55:56+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082029094545162240,トラウマに対してきちんと対策したか,1073980,17分53秒,0,2023-03-06T04:57:19+09:00,1,so41866051,2023-03-06 11:12:12.960797
1082029206889648128,夢女子パワーつえええ,1088280,18分08秒,0,2023-03-06T04:57:46+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082031417346531328,アカン、PTAに目を付けられる絵面や,140470,02分20秒,0,2023-03-06T05:06:33+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082031549618159616,ケツが育つというパワーワード,156250,02分36秒,0,2023-03-06T05:07:04+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082031946655133696,他の能力を防げるけど嫌な種だな,219320,03分39秒,0,2023-03-06T05:08:39+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082033147056599040,こんなに可愛いかあさんならマザコンにもなる,478150,07分58秒,0,2023-03-06T05:13:25+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082033330624512000,これはまずい,514210,08分34秒,0,2023-03-06T05:14:09+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082033565119557632,別に言ってもよいのでは？,554850,09分14秒,0,2023-03-06T05:15:05+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082033731365064704,桃ちゃんの方がやばい,579350,09分39秒,0,2023-03-06T05:15:44+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082034935499390976,ほんと厄介なおじさんだな,698820,11分38秒,0,2023-03-06T05:20:31+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082035313309720576,本当にY談目的だったのか,768550,12分48秒,0,2023-03-06T05:22:01+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082035720132091904,性癖だからだいぶやばい発言,840340,14分00秒,0,2023-03-06T05:23:38+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082035855926788096,可愛いけどやばいな息子,850330,14分10秒,0,2023-03-06T05:24:11+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082036026303655936,また一人ロナオタが,861450,14分21秒,0,2023-03-06T05:24:51+09:00,1,so41866051,2023-03-06 11:12:12.960797
1082037749822902272,おまいう,294070,04分54秒,0,2023-03-06T05:31:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082038257807605760,録画ひでぇwwww,346480,05分46秒,0,2023-03-06T05:33:43+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082038650956537856,鼻が前,428150,07分08秒,0,2023-03-06T05:35:17+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082039126812839936,着いてきて良かったやつーw,517310,08分37秒,0,2023-03-06T05:37:11+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082040224021745664,ひでぇwww,775630,12分55秒,0,2023-03-06T05:41:32+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082041280441110528,正論,1027160,17分07秒,0,2023-03-06T05:45:44+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082042560685301760,英断である,1311890,21分51秒,0,2023-03-06T05:50:49+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082042634186326016,食い気味だったw,1314170,21分54秒,0,2023-03-06T05:51:07+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082049602439462912,キスというか食ってる,1013350,16分53秒,0,2023-03-06T06:18:48+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082056623578513408,最悪,770230,12分50秒,0,2023-03-06T06:46:42+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082056698023215104,熊撃退用にもなるからなそれｗ,1102440,18分22秒,0,2023-03-06T06:47:00+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082057031612928000,ヌッ！,848670,14分08秒,0,2023-03-06T06:48:19+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082057745282129920,やべぇよやべぇよ,1090250,18分10秒,0,2023-03-06T06:51:10+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082062603921948672,なんかヘルサレムズ・ロットみたいになってるぞｗｗｗｗ,14520,14秒,0,2023-03-06T07:10:28+09:00,0,so41866051,2023-03-06 11:12:12.960797
1082062934655430656,何を見せられてるんｄ,138070,02分18秒,0,2023-03-06T07:11:47+09:00,0,so41866051,2023-03-06 11:12:12.960797
